191002;KIT TERMOFUSORA 110V MAYGAS;83110;43;0;0;13;MAYGAS;MTS;ACTIVO;KIT TERMOFUSORA 110V MAYGAS;KIT TERMOFUSORA 110V MAYGAS.jpg
190703;MANGUITO REP. 16MM MAYGAS--MTO--;81816;43;0;0;0;MAYGAS;MTO;ACTIVO;;
190710;MANGUITO REP. 20MM MAYGAS--MTO--;81820;100;0;0;1;MAYGAS;MTO;ACTIVO;;
190720;MANGUITO REP. 25MM MAYGAS--MTO--;81825;62;0;0;0;MAYGAS;MTO;ACTIVO;;
190730;MANGUITO REP. 32MM MAYGAS--MTO--;81832;52;0;0;0;MAYGAS;MTO;ACTIVO;;
190004;METRO TUBO 16MM MULTICAPA AMAR. MAYGAS--MTO--;81116MT;0;0;0;9;MAYGAS;MTO;;METRO TUBO 16MM MULTICAPA AMAR. MAYGAS;METRO TUBO 16MM MULTICAPA AMAR MAYGAS MTO.jpg
190011;METRO TUBO 20MM MULTICAPA AMAR. MAYGAS--MTO--;81120MT;75;0;0;1;MAYGAS;MTO;ACTIVO;METRO TUBO 20MM MULTICAPA AMAR. MAYGAS;METRO TUBO 20MM MULTICAPA AMAR MAYGAS MTO.jpg
190021;METRO TUBO 25MM MULTICAPA AMAR. MAYGAS--MTO--;81125MT;0;0;0;1;MAYGAS;MTO;;METRO TUBO 25MM MULTICAPA AMAR. MAYGAS;METRO TUBO 25MM MULTICAPA AMAR MAYGAS MTO.jpg
190031;METRO TUBO 32MM MULTICAPA AMAR. MAYGAS--MTO--;81133MT;0;0;0;0;MAYGAS;MTO;;METRO TUBO 32MM MULTICAPA AMAR. MAYGAS;METRO TUBO 32MM MULTICAPA AMAR MAYGAS MTO.jpg
190127;MORDAZA EXPANSORA MAYGAS 32 MM--MTO--;71421;6;0;0;;MAYGAS;MTO;ACTIVO;MORDAZA EXPANSORA MAYGAS 32 MM;
191301;MORDAZA P/EXPANSORA 16-20-25MM;71420;8;0;0;0;MAYGAS;MTS;ACTIVO;MORDAZA P/EXPANSORA 16-20-25MM;MORDAZA PEXPANSORA 16_20_25MM.jpg
190903;NIPLE 16MM AMARILLO MAYGAS;81516;0;0;0;3;MAYGAS;MTS;ACTIVO;NIPLE 16MM AMARILLO MAYGAS;NIPLE 16MM AMARILLO MAYGAS.jpg
190048;NIPLE 16MM NEGRO MAYGAS;71516;77;0;0;0;MAYGAS;MTS;ACTIVO;NIPLE 16MM NEGRO MAYGAS;NIPLE 16MM NEGRO MAYGAS.jpg
190910;NIPLE 20MM AMARILLO MAYGAS;81520;0;0;0;1;MAYGAS;MTS;ACTIVO;;NIPLE 20MM AMARILLO MAYGAS.jpg
190920;NIPLE 25MM AMARILLO MAYGAS--MTO--;81525;0;0;0;0;MAYGAS;MTO;ACTIVO;;NIPLE 25MM AMARILLO MAYGAS MTO.jpg
190930;NIPLE 32MM AMARILLO MAYGAS--MTO--;81532;0;0;0;0;MAYGAS;MTO;ACTIVO;;NIPLE 32MM AMARILLO MAYGAS MTO.jpg
190350;NIPLE ENTRE-FUSION 20MM;71520;1,622;0;0;0;MAYGAS;MTS;ACTIVO;NIPLE ENTRE-FUSION 20MM;NIPLE ENTRE FUSION 20MM.jpg
190351;NIPLE ENTRE-FUSION 25MM;71525;472;0;0;0;MAYGAS;MTS;ACTIVO;NIPLE ENTRE-FUSION 25MM;NIPLE ENTRE FUSION 25MM.jpg
190352;NIPLE ENTRE-FUSION 32MM;71532;322;0;0;0;MAYGAS;MTS;ACTIVO;NIPLE ENTRE-FUSION 32MM;NIPLE ENTRE FUSION 32MM.jpg
190052;PINZA EXT BOQUILLAS--MTO--;7014;0;0;0;0;MAYGAS;MTO;ACTIVO;PINZA EXT BOQUILLAS;PINZA EXT BOQUILLAS MTO.jpg
190014;ROLLO TUBO 16MM MULTICAPA NEGRO X150MTS MAYGAS;71116;185;0;160;0;MAYGAS;MTS;ACTIVO;ROLLO TUBO 16MM MULTICAPA NEGRO X150MTS MAYGAS;ROLLO TUBO 16MM MULTICAPA AMAR 150MTS MAYGAS.jpg
190010;ROLLO TUBO 20MM MULTICAPA AMAR.X100MTS MAYGAS;81320;0;0;0;40;MAYGAS;MTS;ACTIVO;ROLLO TUBO 20MM MULTICAPA AMAR.X100MTS MAYGAS;ROLLO TUBO 20MM MULTICAPA AMAR 100MTS MAYGAS.jpg
190013;ROLLO TUBO 20MM MULTICAPA NEGROX100MTS MAYGAS;71120;50;0;217;17;MAYGAS;MTS;ACTIVO;ROLLO TUBO 20MM MULTICAPA NEGROX100MTS MAYGAS;ROLLO TUBO 20MM MULTICAPA NEGRO 100MTS MAYGAS.jpg
190020;ROLLO TUBO 25MM MULTICAPA AMAR.X50MTS MAYGAS;81125;0;0;0;26;MAYGAS;MTS;ACTIVO;ROLLO TUBO 25MM MULTICAPA AMAR.X50MTS MAYGAS;ROLLO TUBO 25MM MULTICAPA AMAR 50MTS MAYGAS.jpg
190023;ROLLO TUBO 25MM MULTICAPA NEGROX50MTS MAYGAS;71125;150;0;80;5;MAYGAS;MTS;ACTIVO;ROLLO TUBO 25MM MULTICAPA NEGROX50MTS MAYGAS;ROLLO TUBO 25MM MULTICAPA NEGRO 50MTS MAYGAS.jpg
190030;ROLLO TUBO 32MM MULTICAPA AMAR.X60MTS MAYGAS;81133;0;0;0;30;MAYGAS;MTO;ACTIVO;ROLLO TUBO 32MM MULTICAPA AMAR.X60MTS MAYGAS;ROLLO TUBO 32MM MULTICAPA AMAR 60MTS MAYGAS.jpg
190034;ROLLO TUBO 32MM MULTICAPA NEGROX60MTS MAYGAS;71133;111;0;41;0;MAYGAS;MTS;ACTIVO;ROLLO TUBO 32MM MULTICAPA NEGROX60MTS MAYGAS;ROLLO TUBO 32MM MULTICAPA NEGRO 60MTS MAYGAS.jpg
191130;SEMICODO 32MM MAYGAS--MTO--;83032;0;0;0;1;MAYGAS;MTO;ACTIVO;;SEMICODO 32MM MAYGAS MTO.jpg
191131;SEMICODO 32MM NEGRO MAYGAS;73032;111;0;0;0;MAYGAS;MTS;ACTIVO;SEMICODO 32MM NEGRO MAYGAS;SEMICODO 32MM NEGRO MAYGAS.jpg
191004;SOPORTE TERMOFUSOR UNIVERSAL MAYGAS;8055;15;0;0;1;MAYGAS;MTS;ACTIVO;SOPORTE TERMOFUSOR UNIVERSAL MAYGAS;SOPORTE TERMOFUSOR UNIVERSAL MAYGAS.jpg
190503;TAPON 16MM MAYGAS;82916;0;0;0;26;MAYGAS;MTO;ACTIVO;;TAPON 16MM MAYGAS.jpg
190550;TAPON 16MM MAYGAS;72916;2,289;0;0;0;MAYGAS;MTS;ACTIVO;TAPON 16MM MAYGAS;TAPON 16MM MAYGAS.jpg
190510;TAPON 20MM MAYGAS;82920;0;0;0;15;MAYGAS;MTS;ACTIVO;;TAPON 20MM MAYGAS.jpg
190540;TAPON 20MM MAYGAS;72920;3,545;0;0;0;MAYGAS;MTS;ACTIVO;TAPON 20MM MAYGAS;TAPON 20MM MAYGAS.jpg
191521;TAPON 25MM MAYGAS NEGRO;72925;196;0;300;0;MAYGAS;MTS;ACTIVO;TAPON 25MM MAYGAS NEGRO;TAPON 25MM MAYGAS NEGRO.jpg
190520;TAPON 25MM MAYGAS--MTO--;82925;0;0;0;7;MAYGAS;MTO;ACTIVO;;TAPON 25MM MAYGAS MTO.jpg
190049;TAPON 32MM MAYGAS;72932;337;0;0;0;MAYGAS;MTS;ACTIVO;TAPON 32MM MAYGAS;TAPON 32MM MAYGAS.jpg
190530;TAPON 32MM MAYGAS--MTO--;82932;0;0;0;7;MAYGAS;MTO;ACTIVO;;TAPON 32MM MAYGAS MTO.jpg
190203;TEE 16MM MAYGAS;82316;0;0;0;48;MAYGAS;MTS;ACTIVO;;TEE 16MM MAYGAS.jpg
190008;TEE 16MM NEGRA MAYGAS;72316;8,093;0;0;0;MAYGAS;MTS;ACTIVO;TEE 16MM NEGRA MAYGAS;TEE 16MM NEGRA MAYGAS.jpg
190210;TEE 20MM MAYGAS;82320;0;139;0;19;MAYGAS;MTO;ACTIVO;;TEE 20MM MAYGAS.jpg
190560;TEE 20MM MAYGAS;72320;2,274;0;1;0;MAYGAS;MTS;ACTIVO;TEE 20MM MAYGAS;TEE 20MM MAYGAS NEGRA.jpg
190222;TEE 20X16X20MM MAYGAS;82351;0;50;0;0;MAYGAS;MTS;ACTIVO;TEE 20X16X20MM MAYGAS;TEE 20_16_20MM MAYGAS.jpg
190224;TEE 20X16X20MM NEGRO MAYGAS;72351;7,915;0;0;0;MAYGAS;MTS;ACTIVO;TEE 20X16X20MM NEGRO MAYGAS;TEE 20_16_20MM NEGRO MAYGAS.jpg
190037;TEE 25MM MAYGAS;72325;921;0;0;0;MAYGAS;MTS;ACTIVO;TEE 25MM MAYGAS;TEE 25MM MAYGAS.jpg
190220;TEE 25MM MAYGAS--MTO--;82325;0;0;0;13;MAYGAS;MTO;ACTIVO;;TEE 25MM MAYGAS MTO.jpg
190400;TEE 25X20X25 FUSION NEGRA MAYGAS;72353;1,273;0;250;0;MAYGAS;MTS;ACTIVO;TEE 25X20X25 FUSION NEGRA MAYGAS;TEE 25_20_25 FUSION NEGRA MAYGAS.jpg
190221;TEE 25X20X25MM MAYGAS;82353;0;0;0;1;MAYGAS;MTS;ACTIVO;TEE 25X20X25MM MAYGAS;TEE 25_20_25MM MAYGAS.jpg
190038;TEE 32MM MAYGAS;72332;1,714;0;0;0;MAYGAS;MTS;ACTIVO;TEE 32MM MAYGAS;TEE 32MM MAYGAS.jpg
190230;TEE 32MM MAYGAS--MTO--;82332;0;0;0;9;MAYGAS;MTO;ACTIVO;;TEE 32MM MAYGAS MTO.jpg
190401;TEE 32X20X32 FUSION NEGRA MAYGAS;72354;2,78;0;0;1;MAYGAS;MTS;ACTIVO;TEE 32X20X32 FUSION NEGRA;TEE 32_20_32 FUSION NEGRA MAYGAS.jpg
190231;TEE 32X20X32MM MAYGAS;82354;0;0;0;25;MAYGAS;MTO;ACTIVO;TEE 32X20X32MM MAYGAS;TEE 32_20_32MM MAYGAS.jpg
190402;TEE 32X25X32 MAYGAS FUSION NEGRA--MTO--;72355;2,049;0;0;0;MAYGAS;MTO;ACTIVO;TEE 32X25X32 MAYGAS FUSION NEGRA;TEE 32_25_32 MAYGAS FUSION NEGRA MTO.jpg
190223;TEE 32X25X32MM MAYGAS--MTO--;82355;0;0;0;1;MAYGAS;MTO;ACTIVO;TEE 32X25X32MM MAYGAS;TEE 32_25_32MM MAYGAS MTO.jpg
191006;TERMOFUSORA  MAYGAS 110V;73110;15;0;0;9;MAYGAS;MTS;ACTIVO;TERMOFUSORA  MAYGAS 110V;TERMOFUSORA  MAYGAS 110V.jpg
191003;TIJERA CORTATUBOS 16-20-25MM MAYGAS;90430;32;0;0;7;MAYGAS;MTS;ACTIVO;TIJERA CORTATUBOS 16-20-25MM MAYGAS;TIJERA CORTATUBOS 16_20_25MM MAYGAS.jpg
190005;TUBO 16MM MULTICAPA AMAR. 4 MTS MAYGAS--MTO--;81016;0;0;0;9;MAYGAS;MTO;ACTIVO;TUBO 16MM MULTICAPA AMAR. 4 MTS MAYGAS;TUBO 16MM MULTICAPA AMAR 4 MTS MAYGAS MTO.jpg
190035;TUBO 16MM MULTICAPA NEGRO. 4 MTS MAYGAS--MTO--;71016;33;0;0;0;MAYGAS;MTO;ACTIVO;TUBO 16MM MULTICAPA NEGRO. 4 MTS MAYGAS;TUBO 16MM MULTICAPA NEGRO 4 MTS MAYGAS MTO.jpg
190012;TUBO 20MM MULTICAPA AMAR 4 MTS MAYGAS;81020;0;0;0;5;MAYGAS;MTS;ACTIVO;TUBO 20MM MULTICAPA AMAR 4 MTS MAYGAS;TUBO 20MM MULTICAPA AMAR 4 MTS MAYGAS.jpg
190036;TUBO 20MM MULTICAPA NEGRO  4 MTS MAYGAS--MTO--;71020;0;0;0;0;MAYGAS;MTO;ACTIVO;TUBO 20MM MULTICAPA NEGRO  4 MTS MAYGAS;TUBO 20MM MULTICAPA NEGRO  4 MTS MAYGAS MTO.jpg
190024;TUBO 25 MULTICAPA AMAR 4 MTS MAYGAS;81025;148;0;0;0;MAYGAS;MTS;ACTIVO;TUBO 25 MULTICAPA AMAR 4 MTS MAYGAS;TUBO 25 MULTICAPA AMAR 4 MTS MAYGAS.jpg
190022;TUBO 25MM MULTICAPA NEGRO.4 MTS MAYGAS;71025;24;0;0;0;MAYGAS;MTS;ACTIVO;TUBO 25MM MULTICAPA NEGRO.4 MTS MAYGAS;TUBO 25MM MULTICAPA NEGRO 4 MTS MAYGAS.jpg
190033;TUBO 32MM MULTICAPA AMAR 4 MTS MAYGAS;81032;21;0;0;1;MAYGAS;MTS;ACTIVO;TUBO 32MM MULTICAPA AMAR 4 MTS MAYGAS;TUBO 32MM MULTICAPA AMAR 4 MTS MAYGAS.jpg
